Year,JulianDay,NumMon,Month,Day,Date,MeanAirTemperature,TotalRainfall(mm/d),TotalSnowfall(mm/deqv.),TotalPrecipitation(mm/d),MeanQ(m3/s),MeanQmm/day
2002,138,5,May,18,2002-05-18,4.1,0,0,0,7.26,0.527112605
2002,139,5,May,19,2002-05-19,9,1.8,0,1.8,7.81,0.567045378
2002,140,5,May,20,2002-05-20,10,0,0,0,10.20,0.740571429
2002,141,5,May,21,2002-05-21,4.2,8.1,0,8.1,15.40,1.118117647
2002,142,5,May,22,2002-05-22,-1.7,0,28.2,28.2,20.80,1.510184874
2002,143,5,May,23,2002-05-23,0.1,1.3,0,1.3,16.10,1.168941176
2002,144,5,May,24,2002-05-24,1.9,1.3,0,1.3,16.00,1.161680672
2002,145,5,May,25,2002-05-25,4.9,0,0,0,15.80,1.147159664
2002,146,5,May,26,2002-05-26,7.4,0,0,0,15.90,1.154420168
2002,147,5,May,27,2002-05-27,9.7,0,0,0,20.80,1.510184874
2002,148,5,May,28,2002-05-28,10.7,0,0,0,31.90,2.31610084
2002,149,5,May,29,2002-05-29,10.6,1.5,0,1.5,40.70,2.95502521
2002,150,5,May,30,2002-05-30,10.3,0,0,0,44.20,3.209142857
2002,151,5,May,31,2002-05-31,8.3,0.8,0,0.8,42.90,3.114756303
2002,152,6,Jun,1,2002-06-01,7.9,0,0,0,36.60,2.657344538
2002,153,6,Jun,2,2002-06-02,4.7,16.6,0,16.6,34.20,2.483092437
2002,154,6,Jun,3,2002-06-03,7.4,0.8,0,0.8,34.60,2.512134454
2002,155,6,Jun,4,2002-06-04,9.5,0.8,0,0.8,31.40,2.279798319
2002,156,6,Jun,5,2002-06-05,11.8,0,0,0,33.50,2.432268908
2002,157,6,Jun,6,2002-06-06,5.6,0,0,0,41.60,3.020369748
2002,158,6,Jun,7,2002-06-07,4.7,1.4,0,1.4,33.80,2.45405042
2002,159,6,Jun,8,2002-06-08,2.5,34.1,0,34.1,29.30,2.127327731
2002,160,6,Jun,9,2002-06-09,3.7,50.4,0,50.4,47.80,3.470521008
2002,161,6,Jun,10,2002-06-10,5.6,12.9,0,12.9,73.70,5.350991597
2002,162,6,Jun,11,2002-06-11,6.6,1.4,0,1.4,71.60,5.198521008
2002,163,6,Jun,12,2002-06-12,10.1,0.8,0,0.8,51.50,3.739159664
2002,164,6,Jun,13,2002-06-13,12.5,0,0,0,48.50,3.521344538
2002,165,6,Jun,14,2002-06-14,12.6,0,0,0,59.00,4.283697479
2002,166,6,Jun,15,2002-06-15,14.5,0,0,0,68.00,4.937142857
2002,167,6,Jun,16,2002-06-16,15.4,0,0,0,75.90,5.510722689
2002,168,6,Jun,17,2002-06-17,13,0,0,0,80.40,5.837445378
2002,169,6,Jun,18,2002-06-18,6,6.2,0,6.2,65.40,4.748369748
2002,170,6,Jun,19,2002-06-19,7.7,0,0,0,56.80,4.123966387
2002,171,6,Jun,20,2002-06-20,10.2,0.8,0,0.8,46.80,3.397915966
2002,172,6,Jun,21,2002-06-21,12.3,0,0,0,44.10,3.201882353
2002,173,6,Jun,22,2002-06-22,13.9,0,0,0,43.60,3.165579832
2002,174,6,Jun,23,2002-06-23,16.1,3.4,0,3.4,48.80,3.54312605
2002,175,6,Jun,24,2002-06-24,15.8,0.8,0,0.8,52.70,3.826285714
2002,176,6,Jun,25,2002-06-25,16.4,0,0,0,54.20,3.935193277
2002,177,6,Jun,26,2002-06-26,19.2,0,0,0,48.40,3.514084034
2002,178,6,Jun,27,2002-06-27,19.1,0,0,0,45.70,3.31805042
2002,179,6,Jun,28,2002-06-28,16.7,0,0,0,45.50,3.303529412
2002,180,6,Jun,29,2002-06-29,13.8,0,0,0,42.10,3.056672269
2002,181,6,Jun,30,2002-06-30,9.2,0,0,0,36.30,2.635563025
2002,182,7,July,1,2002-07-01,8.7,0,0,0,31.70,2.301579832
2002,183,7,July,2,2002-07-02,10.3,0,0,0,26.30,1.909512605
2002,184,7,July,3,2002-07-03,11.1,0,0,0,22.20,1.611831933
2002,185,7,July,4,2002-07-04,10.7,0,0,0,19.40,1.408537815
2002,186,7,July,5,2002-07-05,9.5,0,0,0,18.60,1.350453782
2002,187,7,July,6,2002-07-06,11.7,0,0,0,17.10,1.241546218
2002,188,7,July,7,2002-07-07,14.8,0.8,0,0.8,15.50,1.125378151
2002,189,7,July,8,2002-07-08,13.3,2.3,0,2.3,15.40,1.118117647
2002,190,7,July,9,2002-07-09,14.7,0,0,0,19.40,1.408537815
2002,191,7,July,10,2002-07-10,16.7,0,0,0,18.90,1.372235294
2002,192,7,July,11,2002-07-11,20.9,0,0,0,17.50,1.270588235
2002,193,7,July,12,2002-07-12,22.6,0,0,0,17.20,1.248806723
2002,194,7,July,13,2002-07-13,22.5,0,0,0,17.50,1.270588235
2002,195,7,July,14,2002-07-14,20.5,0,0,0,17.00,1.234285714
2002,196,7,July,15,2002-07-15,17.5,0,0,0,16.60,1.205243697
2002,197,7,July,16,2002-07-16,16.8,0,0,0,16.00,1.161680672
2002,198,7,July,17,2002-07-17,19.1,0,0,0,14.70,1.067294118
2002,199,7,July,18,2002-07-18,18.8,0,0,0,13.60,0.987428571
2002,200,7,July,19,2002-07-19,18.3,0,0,0,12.90,0.936605042
2002,201,7,July,20,2002-07-20,12.6,0,0,0,12.40,0.900302521
2002,202,7,July,21,2002-07-21,12,0,0,0,11.70,0.849478992
2002,203,7,July,22,2002-07-22,13.7,0,0,0,11.10,0.805915966
2002,204,7,July,23,2002-07-23,16.5,0,0,0,10.60,0.769613445
2002,205,7,July,24,2002-07-24,18.4,0,0,0,9.76,0.70862521
2002,206,7,July,25,2002-07-25,19.1,0,0,0,9.44,0.685391597
2002,207,7,July,26,2002-07-26,15,4.3,0,4.3,9.34,0.678131092
2002,208,7,July,27,2002-07-27,13.8,0,0,0,9.80,0.711529412
2002,209,7,July,28,2002-07-28,13.2,0,0,0,9.23,0.670144538
2002,210,7,July,29,2002-07-29,12.2,0,0,0,8.76,0.636020168
2002,211,7,July,30,2002-07-30,12.1,3.6,0,3.6,8.38,0.608430252
2002,212,7,July,31,2002-07-31,6.6,12,0,12,8.53,0.619321008
2002,213,8,Aug,1,2002-08-01,4.6,0.8,0,0.8,9.69,0.703542857
2002,214,8,Aug,2,2002-08-02,3.7,11.8,0,11.8,9.55,0.693378151
2002,215,8,Aug,3,2002-08-03,1.7,0,0,0,10.50,0.762352941
2002,216,8,Aug,4,2002-08-04,4.2,0,0,0,10.30,0.747831933
2002,217,8,Aug,5,2002-08-05,10.3,1.7,0,1.7,10.00,0.72605042
2002,218,8,Aug,6,2002-08-06,9.1,0,0,0,9.00,0.653445378
2002,219,8,Aug,7,2002-08-07,9.3,0,0,0,8.66,0.628759664
2002,220,8,Aug,8,2002-08-08,11.3,0.8,0,0.8,8.52,0.618594958
2002,221,8,Aug,9,2002-08-09,14.4,0,0,0,8.14,0.591005042
2002,222,8,Aug,10,2002-08-10,12,9.6,0,9.6,7.69,0.558332773
2002,223,8,Aug,11,2002-08-11,8.8,1.5,0,1.5,8.59,0.623677311
2002,224,8,Aug,12,2002-08-12,10.9,0,0,0,8.49,0.616416807
2002,225,8,Aug,13,2002-08-13,15.7,0,0,0,7.67,0.556880672
2002,226,8,Aug,14,2002-08-14,10.8,3.3,0,3.3,7.18,0.521304202
2002,227,8,Aug,15,2002-08-15,6.2,1.6,0,1.6,7.32,0.531468908
2002,228,8,Aug,16,2002-08-16,5,26.8,0,26.8,8.17,0.593183193
2002,229,8,Aug,17,2002-08-17,8.1,0,0,0,10.30,0.747831933
2002,230,8,Aug,18,2002-08-18,10.4,0,0,0,10.60,0.769613445
2002,231,8,Aug,19,2002-08-19,12.5,0,0,0,10.20,0.740571429
2002,232,8,Aug,20,2002-08-20,11.6,1.5,0,1.5,10.40,0.755092437
2002,233,8,Aug,21,2002-08-21,11.8,0.8,0,0.8,11.10,0.805915966
2002,234,8,Aug,22,2002-08-22,13.7,0,0,0,10.20,0.740571429
2002,235,8,Aug,23,2002-08-23,16.3,0,0,0,9.29,0.67450084
2002,236,8,Aug,24,2002-08-24,16.1,0,0,0,8.59,0.623677311
2002,237,8,Aug,25,2002-08-25,15.7,0.8,0,0.8,8.17,0.593183193
2002,238,8,Aug,26,2002-08-26,13.1,1.5,0,1.5,8.08,0.586648739
2002,239,8,Aug,27,2002-08-27,13.7,0.8,0,0.8,7.98,0.579388235
2002,240,8,Aug,28,2002-08-28,14.9,0.8,0,0.8,7.66,0.556154622
2002,241,8,Aug,29,2002-08-29,15.9,0,0,0,7.39,0.536551261
2002,242,8,Aug,30,2002-08-30,12.2,15,0,15,7.09,0.514769748
2002,243,8,Aug,31,2002-08-31,11.8,0.8,0,0.8,8.35,0.606252101
2002,244,9,Sept,1,2002-09-01,8.4,12.2,0,12.2,8.23,0.597539496
2002,245,9,Sept,2,2002-09-02,9.1,0,0,0,8.96,0.650541176
2002,246,9,Sept,3,2002-09-03,11.1,0,0,0,8.49,0.616416807
2002,247,9,Sept,4,2002-09-04,6,0,0,0,7.90,0.573579832
2002,248,9,Sept,5,2002-09-05,4,4.2,0,4.2,7.73,0.561236975
2002,249,9,Sept,6,2002-09-06,4.9,0.8,0,0.8,8.29,0.601895798
2002,250,9,Sept,7,2002-09-07,7.3,5.2,0,5.2,8.48,0.615690756
2002,251,9,Sept,8,2002-09-08,6.6,0,0,0,8.48,0.615690756
2002,252,9,Sept,9,2002-09-09,9.2,0,0,0,7.69,0.558332773
2002,253,9,Sept,10,2002-09-10,13.2,0,0,0,7.24,0.525660504
2002,254,9,Sept,11,2002-09-11,10.7,0,0,0,6.90,0.50097479
2002,255,9,Sept,12,2002-09-12,14.3,0,0,0,6.68,0.485001681
2002,256,9,Sept,13,2002-09-13,7.6,0,0,0,6.52,0.473384874
2002,257,9,Sept,14,2002-09-14,11.6,0,0,0,6.44,0.467576471
2002,258,9,Sept,15,2002-09-15,14.5,0,0,0,6.34,0.460315966
2002,259,9,Sept,16,2002-09-16,12.8,0,0,0,6.17,0.447973109
2002,260,9,Sept,17,2002-09-17,5.9,0.8,0,0.8,5.73,0.416026891
2002,261,9,Sept,18,2002-09-18,6.3,0,0,0,5.52,0.400779832
2002,262,9,Sept,19,2002-09-19,10.5,3.7,0,3.7,6.01,0.436356303
2002,263,9,Sept,20,2002-09-20,3.2,0.8,0,0.8,6.21,0.450877311
2002,264,9,Sept,21,2002-09-21,3.6,0,0,0,6.29,0.456685714
2002,265,9,Sept,22,2002-09-22,3.4,0,0,0,5.98,0.434178151
2002,266,9,Sept,23,2002-09-23,4.7,5.9,0,5.9,5.91,0.429095798
2002,267,9,Sept,24,2002-09-24,3.3,2.7,0,2.7,6.16,0.447247059
2002,268,9,Sept,25,2002-09-25,4,0,0,0,6.13,0.445068908
2002,269,9,Sept,26,2002-09-26,3.1,1.5,0,1.5,5.92,0.429821849
2002,270,9,Sept,27,2002-09-27,2.2,2.7,0,2.7,5.85,0.424739496
2002,271,9,Sept,28,2002-09-28,7.9,0.8,0,0.8,6.01,0.436356303
2002,272,9,Sept,29,2002-09-29,4.2,2.9,0,2.9,5.77,0.418931092
2002,273,9,Sept,30,2002-09-30,-1.1,0,22,22,6.17,0.447973109
2002,274,10,Oct,1,2002-10-01,1.7,0.8,0,0.8,7.44,0.540181513
2002,275,10,Oct,2,2002-10-02,5.4,0.8,0,0.8,6.67,0.48427563
2002,276,10,Oct,3,2002-10-03,3.7,0,0,0,6.31,0.458137815
2002,277,10,Oct,4,2002-10-04,1.9,3.6,0,3.6,6.48,0.470480672
2002,278,10,Oct,5,2002-10-05,1.6,4.4,0,4.4,6.48,0.470480672
2002,279,10,Oct,6,2002-10-06,6.6,2.2,0,2.2,6.41,0.465398319
2002,280,10,Oct,7,2002-10-07,7.1,1.9,0,1.9,6.22,0.451603361
2002,281,10,Oct,8,2002-10-08,5.2,1.4,0,1.4,6.42,0.46612437
2002,282,10,Oct,9,2002-10-09,6.7,0,0,0,6.63,0.481371429
2002,283,10,Oct,10,2002-10-10,-0.5,0,11.6,11.6,6.47,0.469754622
2002,284,10,Oct,11,2002-10-11,-6.3,0,5.8,5.8,7.03,0.510413445
2002,285,10,Oct,12,2002-10-12,-4.1,0,0.8,0.8,6.95,0.504605042
2002,286,10,Oct,13,2002-10-13,5,1.3,0,1.3,6.49,0.471206723
2002,287,10,Oct,14,2002-10-14,2.9,0,0,0,6.59,0.478467227
2002,288,10,Oct,15,2002-10-15,2.8,0,0,0,6.66,0.48354958
2002,289,10,Oct,16,2002-10-16,5.5,0,0,0,6.63,0.481371429
2002,290,10,Oct,17,2002-10-17,7.9,0,0,0,6.67,0.48427563
2002,291,10,Oct,18,2002-10-18,6.4,0,0,0,6.69,0.485727731
2002,292,10,Oct,19,2002-10-19,6.2,0,0,0,7.04,0.511139496
2002,293,10,Oct,20,2002-10-20,5.7,0,0,0,7.17,0.520578151
2002,294,10,Oct,21,2002-10-21,1,5.2,0,5.2,7.32,0.531468908
2002,295,10,Oct,22,2002-10-22,-3.4,0,0.8,0.8,7.95,0.577210084
2002,296,10,Oct,23,2002-10-23,-2.5,0,0.8,0.8,7.96,0.577936134
2002,297,10,Oct,24,2002-10-24,-0.4,0,0,0,7.92,0.575031933
2002,298,10,Oct,25,2002-10-25,-0.3,0,0,0,7.94,0.576484034
2002,299,10,Oct,26,2002-10-26,-3.6,0,0,0,8.29,0.601895798
2002,300,10,Oct,27,2002-10-27,-1.2,0,0.8,0.8,8.61,0.625129412
2002,301,10,Oct,28,2002-10-28,-6.5,0,5,5,8.89,0.645458824
2002,302,10,Oct,29,2002-10-29,-12.7,0,0.8,0.8,9.25,0.671596639
2002,303,10,Oct,30,2002-10-30,-11.6,0,1,1,9.23,0.670144538
2002,304,10,Oct,31,2002-10-31,-6,0,0,0,9.23,0.670144538
2002,305,11,Nov,1,2002-11-01,-0.5,0,0,0,5.80,0.421109244
2002,306,11,Nov,2,2002-11-02,-0.6,0,0,0,6.20,0.450151261
2002,307,11,Nov,3,2002-11-03,-2.1,0,0,0,6.15,0.446521008
2002,308,11,Nov,4,2002-11-04,0.4,0,0,0,6.09,0.442164706
2002,309,11,Nov,5,2002-11-05,5.4,0,0,0,6.04,0.438534454
2002,310,11,Nov,6,2002-11-06,7.3,0.9,0,0.9,6.04,0.438534454
2002,311,11,Nov,7,2002-11-07,5.5,0,0,0,6.10,0.442890756
2002,312,11,Nov,8,2002-11-08,0.1,3.5,0,3.5,6.19,0.44942521
2002,313,11,Nov,9,2002-11-09,-4.4,0,1.6,1.6,6.16,0.447247059
2002,314,11,Nov,10,2002-11-10,-5.7,0,0,0,5.99,0.434904202
2002,315,11,Nov,11,2002-11-11,-1,0,1.6,1.6,5.92,0.429821849
2002,316,11,Nov,12,2002-11-12,1.8,0,0,0,5.89,0.427643697
2002,317,11,Nov,13,2002-11-13,4.6,0,0,0,5.84,0.424013445
2002,318,11,Nov,14,2002-11-14,2.5,0,0,0,5.77,0.418931092
2002,319,11,Nov,15,2002-11-15,2.4,0,0,0,5.67,0.411670588
2002,320,11,Nov,16,2002-11-16,4.6,0,0,0,5.65,0.410218487
2002,321,11,Nov,17,2002-11-17,2.8,0,0,0,5.62,0.408040336
2002,322,11,Nov,18,2002-11-18,5.3,0.9,0,0.9,5.60,0.406588235
2002,323,11,Nov,19,2002-11-19,7.1,1.1,0,1.1,5.59,0.405862185
2002,324,11,Nov,20,2002-11-20,9,0,0,0,5.57,0.404410084
2002,325,11,Nov,21,2002-11-21,9.4,0,0,0,5.56,0.403684034
2002,326,11,Nov,22,2002-11-22,3.8,0.9,0,0.9,5.53,0.401505882
2002,327,11,Nov,23,2002-11-23,-5.7,0,0,0,5.49,0.398601681
2002,328,11,Nov,24,2002-11-24,-4.7,0,0,0,5.13,0.372463866
2002,329,11,Nov,25,2002-11-25,-1.1,0,0,0,4.79,0.347778151
2002,330,11,Nov,26,2002-11-26,0,0,0,0,5.14,0.373189916
2002,331,11,Nov,27,2002-11-27,6.3,0,0,0,5.16,0.374642017
2002,332,11,Nov,28,2002-11-28,6.5,0,0,0,5.19,0.376820168
2002,333,11,Nov,29,2002-11-29,-0.7,0,0,0,5.19,0.376820168
2002,334,11,Nov,30,2002-11-30,3.8,0,0,0,5.10,0.370285714
2002,335,12,Dec,1,2002-12-01,3.6,0,0,0,5.06,0.367381513
2002,336,12,Dec,2,2002-12-02,-3.2,0,1.6,1.6,5.10,0.370285714
2002,337,12,Dec,3,2002-12-03,-10.4,0,0,0,4.79,0.347778151
2002,338,12,Dec,4,2002-12-04,-8.8,0,0,0,4.33,0.314379832
2002,339,12,Dec,5,2002-12-05,-3.5,0,0,0,4.00,0.290420168
2002,340,12,Dec,6,2002-12-06,-2.8,0,0,0,4.22,0.306393277
2002,341,12,Dec,7,2002-12-07,-4.4,0,0,0,4.39,0.318736134
2002,342,12,Dec,8,2002-12-08,-1.4,0,0,0,4.56,0.331078992
2002,343,12,Dec,9,2002-12-09,2.5,0,0,0,4.79,0.347778151
2002,344,12,Dec,10,2002-12-10,1.8,0,0,0,5.07,0.368107563
2002,345,12,Dec,11,2002-12-11,0.4,0,0,0,5.01,0.363751261
2002,346,12,Dec,12,2002-12-12,3.2,0,0,0,4.96,0.360121008
2002,347,12,Dec,13,2002-12-13,2.8,0,0,0,4.90,0.355764706
2002,348,12,Dec,14,2002-12-14,3.1,0,0,0,4.85,0.352134454
2002,349,12,Dec,15,2002-12-15,4.9,0,0,0,4.82,0.349956303
2002,350,12,Dec,16,2002-12-16,1.5,0,0,0,4.79,0.347778151
2002,351,12,Dec,17,2002-12-17,-1.4,0,0,0,4.67,0.339065546
2002,352,12,Dec,18,2002-12-18,-4.2,0,0,0,4.22,0.306393277
2002,353,12,Dec,19,2002-12-19,-6.1,0,0,0,3.88,0.281707563
2002,354,12,Dec,20,2002-12-20,-10.6,0,0,0,3.82,0.277351261
2002,355,12,Dec,21,2002-12-21,-12.4,0,0,0,5.01,0.363751261
2002,356,12,Dec,22,2002-12-22,-10.4,0,0,0,5.36,0.389163025
2002,357,12,Dec,23,2002-12-23,-8.9,0,0,0,5.40,0.392067227
2002,358,12,Dec,24,2002-12-24,-8.5,0,0,0,5.42,0.393519328
2002,359,12,Dec,25,2002-12-25,-3.5,0,0,0,5.01,0.363751261
2002,360,12,Dec,26,2002-12-26,-1.5,0,0,0,4.56,0.331078992
2002,361,12,Dec,27,2002-12-27,-5.7,0,0,0,4.10,0.297680672
2002,362,12,Dec,28,2002-12-28,-8.7,0,0,0,3.88,0.281707563
2002,363,12,Dec,29,2002-12-29,-10.9,0,2.7,2.7,3.76,0.272994958
2002,364,12,Dec,30,2002-12-30,-8.7,0,1.1,1.1,3.59,0.260652101
2002,365,12,Dec,31,2002-12-31,-6.2,0,0,0,3.54,0.257021849
2003,1,1,Jan,1,2003-01-01,-4.1,0,0,0,3.55,0.257747899
2003,2,1,Jan,2,2003-01-02,1.6,0,0,0,3.56,0.25847395
2003,3,1,Jan,3,2003-01-03,2.8,1.1,0,1.1,3.58,0.25992605
2003,4,1,Jan,4,2003-01-04,1.9,0,0,0,3.61,0.262104202
2003,5,1,Jan,5,2003-01-05,4.3,0,0,0,3.63,0.263556303
2003,6,1,Jan,6,2003-01-06,6.8,0,0,0,3.65,0.265008403
2003,7,1,Jan,7,2003-01-07,7.2,0,0,0,3.58,0.25992605
2003,8,1,Jan,8,2003-01-08,0.8,0,0,0,3.42,0.248309244
2003,9,1,Jan,9,2003-01-09,-10.7,0,0,0,3.31,0.240322689
2003,10,1,Jan,10,2003-01-10,-10,0,0,0,3.08,0.223623529
2003,11,1,Jan,11,2003-01-11,-4.9,0,0,0,3.03,0.219993277
2003,12,1,Jan,12,2003-01-12,-12.8,0,0,0,2.97,0.215636975
2003,13,1,Jan,13,2003-01-13,-9.6,0,0,0,3.03,0.219993277
2003,14,1,Jan,14,2003-01-14,-10.1,0,0.8,0.8,3.04,0.220719328
2003,15,1,Jan,15,2003-01-15,-6.2,0,0.8,0.8,3.08,0.223623529
2003,16,1,Jan,16,2003-01-16,-5.5,0,0,0,3.14,0.227979832
2003,17,1,Jan,17,2003-01-17,-5.1,0,0,0,3.20,0.232336134
2003,18,1,Jan,18,2003-01-18,0,0,0,0,3.29,0.238870588
2003,19,1,Jan,19,2003-01-19,1.3,0,0,0,3.20,0.232336134
2003,20,1,Jan,20,2003-01-20,-10.6,0,0,0,2.74,0.198937815
2003,21,1,Jan,21,2003-01-21,-20.5,0,0.8,0.8,2.40,0.174252101
2003,22,1,Jan,22,2003-01-22,-23.9,0,0,0,2.29,0.166265546
2003,23,1,Jan,23,2003-01-23,-11.6,0,1.4,1.4,2.29,0.166265546
2003,24,1,Jan,24,2003-01-24,-14.9,0,0,0,2.38,0.1728
2003,25,1,Jan,25,2003-01-25,-16.5,0,0,0,2.43,0.176430252
2003,26,1,Jan,26,2003-01-26,-2.5,0,0,0,2.54,0.184416807
2003,27,1,Jan,27,2003-01-27,0.6,0,0,0,2.74,0.198937815
2003,28,1,Jan,28,2003-01-28,-8.6,0,0,0,2.97,0.215636975
2003,29,1,Jan,29,2003-01-29,-4.7,0,0,0,3.11,0.225801681
2003,30,1,Jan,30,2003-01-30,1.6,0.6,0,0.6,3.31,0.240322689
2003,31,1,Jan,31,2003-01-31,2.7,0,0,0,3.33,0.24177479
2003,32,2,Feb,1,2003-02-01,1.4,2.8,0,2.8,3.31,0.240322689
2003,33,2,Feb,2,2003-02-02,-4.9,0,1.5,1.5,3.30,0.239596639
2003,34,2,Feb,3,2003-02-03,-4.8,0,1.5,1.5,3.26,0.236692437
2003,35,2,Feb,4,2003-02-04,-3.4,0,0.8,0.8,3.22,0.233788235
2003,36,2,Feb,5,2003-02-05,-4.6,0,2.9,2.9,3.17,0.230157983
2003,37,2,Feb,6,2003-02-06,-4.6,0,1,1,3.12,0.226527731
2003,38,2,Feb,7,2003-02-07,-3.3,0,0.6,0.6,3.08,0.223623529
2003,39,2,Feb,8,2003-02-08,-4.4,0,3.1,3.1,3.07,0.222897479
2003,40,2,Feb,9,2003-02-09,-2.4,0,2.4,2.4,3.06,0.222171429
2003,41,2,Feb,10,2003-02-10,-3.7,0,1,1,3.04,0.220719328
2003,42,2,Feb,11,2003-02-11,-3.8,0,0,0,3.06,0.222171429
2003,43,2,Feb,12,2003-02-12,-0.8,0,0,0,3.09,0.22434958
2003,44,2,Feb,13,2003-02-13,-2.5,0,0,0,3.14,0.227979832
2003,45,2,Feb,14,2003-02-14,-10.6,0,0,0,3.16,0.229431933
2003,46,2,Feb,15,2003-02-15,-4.8,0,0,0,3.20,0.232336134
2003,47,2,Feb,16,2003-02-16,-6.1,0,0,0,3.21,0.233062185
2003,48,2,Feb,17,2003-02-17,-6.2,0,0.8,0.8,3.21,0.233062185
2003,49,2,Feb,18,2003-02-18,-2.7,0,0,0,3.11,0.225801681
2003,50,2,Feb,19,2003-02-19,-2.4,0,0,0,2.91,0.211280672
2003,51,2,Feb,20,2003-02-20,-15.2,0,0,0,2.52,0.182964706
2003,52,2,Feb,21,2003-02-21,-18.3,0,0,0,2.33,0.169169748
2003,53,2,Feb,22,2003-02-22,-20.8,0,1.8,1.8,2.02,0.146662185
2003,54,2,Feb,23,2003-02-23,-21.1,0,0,0,1.96,0.142305882
2003,55,2,Feb,24,2003-02-24,-12.9,0,0,0,2.05,0.148840336
2003,56,2,Feb,25,2003-02-25,-4.8,0,0.8,0.8,2.28,0.165539496
2003,57,2,Feb,26,2003-02-26,-5.5,0,1.8,1.8,2.40,0.174252101
2003,58,2,Feb,27,2003-02-27,-7.2,0,1.8,1.8,2.57,0.186594958
2003,59,2,Feb,28,2003-02-28,-5.5,0,4.7,4.7,2.69,0.195307563
2003,60,3,Mar,1,2003-03-01,-8,0,0.9,0.9,2.67,0.193855462
2003,61,3,Mar,2,2003-03-02,-2.4,0,8.8,8.8,2.66,0.193129412
2003,62,3,Mar,3,2003-03-03,-11.8,0,4.1,4.1,2.65,0.192403361
2003,63,3,Mar,4,2003-03-04,-12.8,0,0,0,2.63,0.190951261
2003,64,3,Mar,5,2003-03-05,-11.5,0,3.8,3.8,2.57,0.186594958
2003,65,3,Mar,6,2003-03-06,-22.1,0,5,5,2.40,0.174252101
2003,66,3,Mar,7,2003-03-07,-25.5,0,0,0,2.18,0.158278992
2003,67,3,Mar,8,2003-03-08,-27.9,0,0,0,1.95,0.141579832
2003,68,3,Mar,9,2003-03-09,-22,0,0,0,1.89,0.137223529
2003,69,3,Mar,10,2003-03-10,-8.9,0,1.1,1.1,2.18,0.158278992
2003,70,3,Mar,11,2003-03-11,-17.6,0,0.9,0.9,2.74,0.198937815
2003,71,3,Mar,12,2003-03-12,-8.2,0,0,0,3.42,0.248309244
2003,72,3,Mar,13,2003-03-13,5.1,0,0,0,4.33,0.314379832
2003,73,3,Mar,14,2003-03-14,7.1,0,0,0,5.07,0.368107563
2003,74,3,Mar,15,2003-03-15,3.6,0,0,0,4.90,0.355764706
2003,75,3,Mar,16,2003-03-16,0.4,5,0,5,4.79,0.347778151
2003,76,3,Mar,17,2003-03-17,1.8,1.6,0,1.6,4.66,0.338339496
2003,77,3,Mar,18,2003-03-18,0.1,0,0,0,4.50,0.326722689
2003,78,3,Mar,19,2003-03-19,2.6,0,0,0,4.39,0.318736134
2003,79,3,Mar,20,2003-03-20,4,0,0,0,4.33,0.314379832
2003,80,3,Mar,21,2003-03-21,3.7,0,0,0,4.50,0.326722689
2003,81,3,Mar,22,2003-03-22,4.5,0,0,0,4.33,0.314379832
2003,82,3,Mar,23,2003-03-23,1.5,0,0,0,3.99,0.289694118
2003,83,3,Mar,24,2003-03-24,-1.7,0,0,0,3.76,0.272994958
2003,84,3,Mar,25,2003-03-25,-0.7,0,0,0,3.63,0.263556303
2003,85,3,Mar,26,2003-03-26,-2,0,0,0,3.54,0.257021849
2003,86,3,Mar,27,2003-03-27,-2.3,0,0,0,3.42,0.248309244
2003,87,3,Mar,28,2003-03-28,-1.5,0,0,0,3.37,0.244678992
2003,88,3,Mar,29,2003-03-29,3.1,0,0,0,3.54,0.257021849
2003,89,3,Mar,30,2003-03-30,11.2,0,0,0,4.23,0.307119328
2003,90,3,Mar,31,2003-03-31,3.1,1.1,0,1.1,5.24,0.38045042
2003,91,4,Apr,1,2003-04-01,-1.2,0,1.8,1.8,4.93,0.357942857
2003,92,4,Apr,2,2003-04-02,-7.5,0,7.5,7.5,4.14,0.300584874
2003,93,4,Apr,3,2003-04-03,-9.7,0,0.8,0.8,3.86,0.280255462
2003,94,4,Apr,4,2003-04-04,-9.9,0,0.8,0.8,3.83,0.278077311
2003,95,4,Apr,5,2003-04-05,-5.5,0,0,0,3.83,0.278077311
2003,96,4,Apr,6,2003-04-06,-4.2,0,0,0,3.72,0.270090756
2003,97,4,Apr,7,2003-04-07,0.2,0,0,0,3.32,0.241048739
2003,98,4,Apr,8,2003-04-08,6.6,0,0,0,3.36,0.243952941
2003,99,4,Apr,9,2003-04-09,5.6,0,0,0,5.48,0.39787563
2003,100,4,Apr,10,2003-04-10,4.6,0,0,0,5.74,0.416752941
2003,101,4,Apr,11,2003-04-11,7.3,0,0,0,5.90,0.428369748
2003,102,4,Apr,12,2003-04-12,4.3,0.8,0,0.8,5.89,0.427643697
2003,103,4,Apr,13,2003-04-13,2.3,5.4,0,5.4,6.44,0.467576471
2003,104,4,Apr,14,2003-04-14,1.1,4.4,0,4.4,7.05,0.511865546
2003,105,4,Apr,15,2003-04-15,2.8,2,0,2,7.02,0.509687395
2003,106,4,Apr,16,2003-04-16,3.7,0,0,0,6.73,0.488631933
2003,107,4,Apr,17,2003-04-17,4.7,0,0,0,6.04,0.438534454
2003,108,4,Apr,18,2003-04-18,3.9,0,0,0,5.54,0.402231933
